,WSR0,WSR1,WSR2,WSR3,WSR4,WSR5,WSR6,WSR7,WSR8,WSR9,WSR10,WSR11,WSR12,WSR13,WSR14,WSR15,WSR16,WSR17,WSR18,WSR19,WSR20,WSR21,WSR22,WSR23,WSR_PK,WSR_AV,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T_PK,T_AV,T85,RH85,U85,V85,HT85,T70,RH70,U70,V70,HT70,T50,RH50,U50,V50,HT50,KI,TT,SLP,SLP_,Precp,Ozone
T_PK,-0.24655462924304256,-0.27983781039663774,-0.3147412590046819,-0.3443899960293203,-0.3669518487846334,-0.3789098469722466,-0.3348683641561093,-0.16459460435680914,-0.12938652595638356,-0.22067353323797761,-0.26608624979970535,-0.2922867040795083,-0.2859926539459442,-0.25895097271608547,-0.204607159358635,-0.15043478174551603,-0.0930441429646516,0.02192797800898331,0.06877255328282011,0.03421815706656593,-0.008140841530229382,-0.03551709517473374,-0.07407014039456833,-0.09098813251151643,-0.18811479169205608,-0.25374906186342133,0.883726494076251,0.8792195495896361,0.8759237673179056,0.8742397154542598,0.872986266173324,0.8733069946108086,0.8812434027602025,0.9071449253077462,0.938673239834291,0.961189957019396,0.973048696758089,0.9800864596877296,0.9822382296449492,0.9811937339951307,0.9790587331658137,0.9740267944498727,0.9706640595799877,0.9688204460957912,0.967311981000161,0.9634523521403365,0.9556127487268307,0.9458492889364906,0.934133955473756,0.9229982659063289,1.0,0.9727039769412194,0.8279776749239759,0.1983402797332349,-0.3664397323062738,0.19336516592987835,0.305490333825567,0.7496798595382951,0.09214261173569507,-0.6230477370523843,-0.03859495750671997,0.6496660871453424,0.7242645080074103,0.007112749107933312,-0.6891777986656245,-0.23954906446742263,0.7540047169735062,0.42259581393777823,0.40233286864416473,-0.4491709917348435,-0.17463970989546326,-0.04818269684270738,0.16797078225281062
T_AV,-0.16939741421427093,-0.20273923918471037,-0.23583771422042454,-0.2617968922800301,-0.28590741701633776,-0.29636096221022007,-0.2512857576104995,-0.08779479983806977,-0.0677583181380133,-0.17247601410340618,-0.22522516595998632,-0.25186990610627996,-0.24441426028165208,-0.21665768434723576,-0.1670929673028503,-0.12079639067217371,-0.07149262966845499,0.05144834743950772,0.11011338525801988,0.08019187874225146,0.04591995832049925,0.022069301619484095,-0.013376448352294908,-0.029877811395794613,-0.15307303635287065,-0.1780307580614139,0.9442691797066292,0.9442421963373249,0.944921141160991,0.9457312362129178,0.9467288740518844,0.9481364041103205,0.9546356188375532,0.9695949928297988,0.9820321987561238,0.9844225256494239,0.9802025185899997,0.9755728187248104,0.969216038094673,0.9613823530507951,0.9545534943554785,0.948345781486204,0.9478502037213257,0.9552631101748793,0.9677707642229505,0.975467750773862,0.9762870926045649,0.972940817729098,0.9664514746773057,0.9589707180997981,0.9727039769412194,1.0,0.8635415293086036,0.29164730166626596,-0.3881658231066254,0.2935950526990445,0.3051121271059883,0.7856352022232052,0.16714955787969812,-0.6357590840436862,0.05725158600201673,0.6712326283167803,0.7575374027546535,0.08717769121531042,-0.6981872532489932,-0.16492153621430475,0.7846639781474721,0.5103753680385369,0.48277757802648685,-0.47975741640067354,-0.20206911627684243,9.813502036307453e-06,0.13745627529969537
T85,-0.039468006389576975,-0.061025287918648724,-0.09269021283374598,-0.1109806205335431,-0.13111898392674956,-0.13559658674936625,-0.09865017395273538,0.035478951224500024,0.02499383214397979,-0.11062394961455708,-0.1888090008521277,-0.2221654928959337,-0.22044037852662277,-0.19739406896299028,-0.1623415958222344,-0.11566982535158922,-0.0763185862336113,0.02776927768555941,0.0857112570484284,0.07624168160795866,0.05376519730088249,0.037784197858315285,0.00808748311996084,0.002709585995883449,-0.11185630586276321,-0.09992034463523465,0.8754948369536804,0.8737707858627327,0.8711967108585079,0.8692221258371757,0.8674141037622175,0.8652227309256749,0.8655784794773804,0.8667358171183271,0.8588064560703268,0.8414211804779242,0.8243247183997361,0.813512443133639,0.8036831636562027,0.7962068197089338,0.7915396330901742,0.7841462445168449,0.7831897170257228,0.7904797178328236,0.8044482495737921,0.8156627684657701,0.8188421346402835,0.8187826023355927,0.8149321450523896,0.811133053453946,0.8279776749239759,0.8635415293086036,1.0,0.2472059186751901,-0.32329840021980066,0.3410997598249046,0.23093461838821283,0.8732485828182228,0.2581360830181256,-0.5627132083380337,0.18715370605501702,0.6736244633549024,0.8148311057470715,0.16419139197468366,-0.6331138304397369,-0.0020016478999224045,0.8198327817412518,0.5664012544217525,0.4966545714083908,-0.5573089161704893,-0.18136546425382133,0.06337355196383328,0.12548937292726556
RH85,0.14749203040799905,0.14593313853678389,0.1417138433194127,0.14584013381932073,0.15411988932823067,0.14146832717447522,0.15132468561850632,0.1409876944829914,0.048758592736739916,-0.03536245549619977,-0.07775359821728968,-0.07216129358261314,-0.06112131718583301,-0.061284751369343055,-0.060691095802940305,-0.06127427525591555,-0.06977834772948006,-0.019300484262619887,0.011290040653793175,0.00443317413102534,0.005709260693851722,0.037526202792247075,0.045228003387638153,0.04872317910775683,0.01130762432205417,0.04083856748033952,0.415899521510935,0.4245982728053642,0.4280150285513746,0.42969978717827034,0.4274796349297709,0.4241002248851912,0.41552664074450235,0.3816554504137568,0.32241294164734824,0.2616645191657916,0.21921658623256018,0.19373574672388819,0.17506472131431286,0.15874272377091111,0.14908232941770597,0.1475998070893804,0.155038132352378,0.17624862299982988,0.2087217098833155,0.22772229895601492,0.23647409004972866,0.2427286462752108,0.2440182036174884,0.24483208697284173,0.1983402797332349,0.29164730166626596,0.2472059186751901,1.0,-0.07119578501086797,0.331779344251494,-0.06284517434654671,0.20633278767063337,0.5356172270135604,-0.15545440874351898,0.3234662400432085,0.0972250814274591,0.27509639823828624,0.35364726781053735,-0.17613013261827687,0.2829436761257254,0.18405759023750046,0.7623589006614091,0.8211850021653967,-0.37371058249303835,-0.2572375471426458,0.18409884873951257,-0.026160341984622908
U85,0.2098322025098527,0.20857272255360856,0.22000024714676328,0.21999497677969845,0.18775148411986758,0.17106774533181587,0.15456154256497712,0.09387644445120001,0.11594354389162585,0.1858896918137412,0.21398391814713005,0.19988484928422773,0.18779275086252223,0.16509783453946758,0.12872108037195346,0.10417736710342156,0.0638441970391069,0.024618184800600806,-0.01448724878512009,0.02951286591442896,0.057523715709113514,0.07616824861362657,0.08758454354213385,0.11171170786653743,0.18393301897398878,0.18803634107427208,-0.3420982391684691,-0.3404349675844651,-0.34070916121018874,-0.3395973278772493,-0.3422526454305385,-0.3451466824478155,-0.3517063304384118,-0.3725276685972677,-0.39483749553680564,-0.4014461272388682,-0.40075825851586117,-0.39356692282360467,-0.38445357853903395,-0.3737580209769237,-0.3665517141866506,-0.3603071948597158,-0.3574225186195096,-0.363318833492492,-0.37433371660043724,-0.3879816296088382,-0.39764523754622877,-0.40574809466493295,-0.4116005032786541,-0.4126559974633674,-0.3664397323062738,-0.3881658231066254,-0.32329840021980066,-0.07119578501086797,1.0,0.057082586758540985,-0.42921770762444983,-0.31723666176367427,-0.1281431113056003,0.7934058050701885,0.11905846747475803,-0.4926763912392337,-0.4039935015392324,-0.04920174873169784,0.6434266485991985,0.1916965466394656,-0.48298424893409436,-0.16126774124703672,-0.04857140471983657,-0.06531360887978603,-0.05249938505451049,-0.04077988030589198,-0.10703420478147808
V85,0.42488269186906025,0.38918632539946146,0.3899151747269366,0.3658585235036796,0.3372110754446218,0.32456335819590265,0.322597577955871,0.29135672005140695,0.22988317929308394,0.21559434143663553,0.24719831568925968,0.2720387438585778,0.2768250883107601,0.2820568630582108,0.28204429069728393,0.2859458336584936,0.28043844896555287,0.3062477764550373,0.3430454163712796,0.3766515016116314,0.38441178947260923,0.38929786061400107,0.38961688599818206,0.3980965805084336,0.3649006454382847,0.43987835875552866,0.39429596559192975,0.41128258958599323,0.42330052306767607,0.4326730851981478,0.43831629262683375,0.4431743051322722,0.4362050846830221,0.3953660519356917,0.3365384705431391,0.28642981509066384,0.2472675120323893,0.2183206625238576,0.19011629340358044,0.17091097988194565,0.1511920857695703,0.13658435421729895,0.13040671185808955,0.14133559071611354,0.1738031841281625,0.20526939997005725,0.22846929163175114,0.24498874633745632,0.25924469620514634,0.2721115399037352,0.19336516592987835,0.2935950526990445,0.3410997598249046,0.331779344251494,0.057082586758540985,1.0,-0.07275272456553497,0.3423896156579989,0.17226043755203946,-0.05442518250851753,0.8040624666723354,0.13385164555015,0.18953927696814535,0.2314903794512625,-0.045459080921031965,0.5359036146106938,0.20926929455393223,0.33319496728049003,0.39856282499373985,-0.32824384167289233,-0.4770326867374677,0.19969406002488668,-0.07535600412880844
HT85,-0.24387763865627166,-0.2526420026297557,-0.2577688786863281,-0.277244486345235,-0.26987297596140775,-0.27875413787657155,-0.25772135968607673,-0.19866843471105433,-0.18232974086344622,-0.21261385596644986,-0.23828635973449203,-0.25076613419674965,-0.23880370522582509,-0.23447173050000006,-0.2055107407908452,-0.2000318185565217,-0.18089650039909186,-0.12815201527022882,-0.058185628732071885,-0.05664190693378656,-0.05817412342809157,-0.07595600416984158,-0.09429928203436871,-0.09689836224760127,-0.2763219076315726,-0.26344083591500184,0.23853990770972072,0.2355077478021577,0.2376343043443207,0.23752722958456784,0.23875401642593652,0.24278024478346938,0.25353166595010007,0.2705587967189981,0.2938654996091148,0.31296464255868667,0.3264836302388817,0.3296925624727168,0.32781151448828905,0.3195153038629704,0.3125464171816271,0.30576165086548285,0.30071176291643914,0.29900269493961606,0.3060614428555978,0.318047895696625,0.3263185586773914,0.332006984076848,0.3362313732054324,0.3391571677320061,0.305490333825567,0.3051121271059883,0.23093461838821283,-0.06284517434654671,-0.42921770762444983,-0.07275272456553497,1.0,0.23534639937718832,0.0023017205422821603,-0.4974245274702802,-0.19059401263302939,0.862750736682378,0.3128967611632296,-0.018712277830202625,-0.475044056421457,-0.33047890161100013,0.6692067459439173,0.026377602189542465,-0.06359678810393365,0.6377362702869096,0.19155827675317263,-0.04485170877267363,0.05920476787996346
T70,-0.018159343714067293,-0.042947944921308746,-0.06799879671879827,-0.08543015415545868,-0.10907648617895835,-0.11595030431847306,-0.08076559966067473,0.03254328221742413,0.021741876517973272,-0.07968256056988963,-0.13828271987917284,-0.16948511752472964,-0.164301871157264,-0.14461040751203189,-0.11394178182547098,-0.07571873621561932,-0.045360351348595895,0.03532028813157235,0.1053531294827911,0.10202267772904351,0.07559788617081249,0.06057961462840563,0.04445975451872243,0.04176102926361269,-0.10357202657144762,-0.061039782131109416,0.7799197447677606,0.7797809169787718,0.7797230543499619,0.7801510935202972,0.7801785497424493,0.7796567638378266,0.7813409483145428,0.7813134175780803,0.7795244646621317,0.7718811133697092,0.7599536466380808,0.7507940369499131,0.7418996847843279,0.733263938796026,0.7284457488241961,0.7205485431585623,0.716856604022902,0.7198937308320656,0.73056908597235,0.7432607105450141,0.7496148446300263,0.7504957540596467,0.7494158191624196,0.7486540896696093,0.7496798595382951,0.7856352022232052,0.8732485828182228,0.20633278767063337,-0.31723666176367427,0.3423896156579989,0.23534639937718832,1.0,-0.007106236050771219,-0.5273386890030564,0.1842124857004477,0.6671492351489786,0.8418871531165976,0.06666846795848315,-0.5769792821108557,-0.02140102159890614,0.8493938853351182,0.31986893744382777,0.3242295800478805,-0.4573997436645336,-0.14824435861742893,0.025543730172805153,0.09818172283874209
RH70,0.08460220471538002,0.09297053719858775,0.08849425856019874,0.08937811642269979,0.09878646278245033,0.0884219453805189,0.08741603166329905,0.10054418369333655,0.04188937782032716,-0.05741826606348227,-0.11377231473212442,-0.12144469288342165,-0.12215687457314639,-0.11818128105881334,-0.13260477200510543,-0.1320980114236084,-0.13252046127158404,-0.08757914589635248,-0.06655844625836305,-0.06500316898770796,-0.05128400922591239,-0.023620802309188012,-0.020656942327971505,-0.03953480190723663,-0.0478455176952389,-0.03654843679250777,0.2652413525676158,0.2729611165956094,0.27562127664459246,0.2768615670001409,0.2758480272624865,0.2722249680517949,0.26598224924579755,0.24438846848589083,0.19654760802088528,0.14116229735571229,0.10350491312079989,0.07875150259849742,0.06123401326212484,0.05057822167613098,0.04490893401277341,0.04342094095013279,0.05217852285355016,0.07624441484595822,0.11147672717413085,0.13128007513461604,0.14049157811357313,0.1514844058006268,0.15330110354830442,0.15456651085081766,0.09214261173569507,0.16714955787969812,0.2581360830181256,0.5356172270135604,-0.1281431113056003,0.17226043755203946,0.0023017205422821603,-0.007106236050771219,1.0,-0.12504768673905578,0.24366573456596963,0.10904307400626957,0.22232992711616523,0.5377028261394319,-0.1694161676443548,0.26653372368475375,0.13432016485795764,0.8057270239964943,0.4869770724024092,-0.2274469367468366,-0.1489254226678115,0.23380373267561386,-0.022651871510882677
U70,0.23284297488927508,0.24782517453018635,0.26871839548708815,0.2723247307406253,0.2575697572466984,0.25755082677671426,0.22287338655607286,0.11399303383471845,0.12397302030213218,0.2172608415524133,0.259881594083999,0.26330473869802296,0.24957026264128043,0.21768240883793974,0.17423006497080976,0.13352979659239195,0.09041039133971664,0.029639539934340802,-0.03308911879727248,-0.0012489395968106813,0.032297474506407554,0.05302559554352275,0.08337638130435347,0.10992806636688228,0.20832965759476862,0.22645690206997385,-0.5824329876240644,-0.5797626324252031,-0.5783831094033245,-0.5775704000819581,-0.580104677131729,-0.5828267274005635,-0.5903417503928539,-0.6101768472940836,-0.6337239946304997,-0.643420448630421,-0.6441457500263276,-0.6392390665253866,-0.629526520228223,-0.6183974133370965,-0.6116455858501609,-0.6042970227829926,-0.5993173064555337,-0.6007403697255855,-0.6100267899988253,-0.6236465017190146,-0.6311344812438008,-0.6353299294987542,-0.6354636581276876,-0.631905707153715,-0.6230477370523843,-0.6357590840436862,-0.5627132083380337,-0.15545440874351898,0.7934058050701885,-0.05442518250851753,-0.4974245274702802,-0.5273386890030564,-0.12504768673905578,1.0,0.10459681011835882,-0.6643581536342655,-0.5979776662170093,-0.04129869395278135,0.8793629787569968,0.25286990465152503,-0.685771874637132,-0.27681872482310604,-0.19489513150684032,0.07412576590482843,0.09241867478550869,-0.016332436847917974,-0.13419150597057888
V70,0.42668669398430825,0.418880536720137,0.423251933529843,0.4105077567528768,0.39558296840205087,0.380434386826749,0.36416799612256445,0.2903682568667478,0.21184117106385927,0.19248749996282896,0.22421371874093468,0.25040181465568956,0.256520254843097,0.2691306235488051,0.24677291968929355,0.23497422774433843,0.20962284510129958,0.19771394468362247,0.20121804753542594,0.23162521064944602,0.2438184891341144,0.2640432921199208,0.27512418556731216,0.2877397729604642,0.33395714185440967,0.3897283902845046,0.18516086514339303,0.20084793134571458,0.2113618954641745,0.21729504990247306,0.220504464182982,0.2221109881096407,0.2104418508827534,0.16412220203337338,0.10153514979925758,0.04654272557390065,0.005152592430448599,-0.023582682539504834,-0.05010279223852439,-0.06587198820938514,-0.08077515001503068,-0.08798768464141336,-0.08813099783801576,-0.07437397168376222,-0.04436940554166825,-0.01754278417878091,0.001322183183873657,0.014493162677565478,0.02579531164854537,0.036433059916159485,-0.03859495750671997,0.05725158600201673,0.18715370605501702,0.3234662400432085,0.11905846747475803,0.8040624666723354,-0.19059401263302939,0.1842124857004477,0.24366573456596963,0.10459681011835882,1.0,-0.03881796890947992,0.0984028477401832,0.2680373041253627,0.09949437446489268,0.7862482234491335,0.0457752041190336,0.29360792279422093,0.31845138677778917,-0.2900840289318698,-0.31901940893131203,0.2388396984088736,-0.08409453840788501
HT70,-0.19541089891457564,-0.21410824926870686,-0.23348997712614944,-0.257125535693089,-0.2634567519483166,-0.2730078185887783,-0.2364223356621957,-0.12678873012820557,-0.12259957336003609,-0.2117199216723375,-0.27049920847858566,-0.2990786882874513,-0.28746479085030446,-0.27253885950943785,-0.23373684371051734,-0.20763283721892797,-0.1745026269245537,-0.08143585484420218,0.005982417501214236,0.004055835203647617,-0.01026581878740594,-0.031584792114451046,-0.05852983854527168,-0.06314402071802702,-0.2680611014510837,-0.24194772828060832,0.6261350710023149,0.6241639097441285,0.6251134624859311,0.6244580303597371,0.6252131687475672,0.6275751818032298,0.6353225261472196,0.6478491365209962,0.6605497678092611,0.6666873231819865,0.6680172528430065,0.6649008404801678,0.6574412943617585,0.6465664392825057,0.6387962386421573,0.6296632579561813,0.6250825548772689,0.6274340768724148,0.6404441667444366,0.656578009765386,0.6654207005884816,0.6703024545572126,0.6722552277963305,0.6733319135245325,0.6496660871453424,0.6712326283167803,0.6736244633549024,0.0972250814274591,-0.4926763912392337,0.13385164555015,0.862750736682378,0.6671492351489786,0.10904307400626957,-0.6643581536342655,-0.03881796890947992,1.0,0.6761278879196742,0.07045532470004157,-0.68446476788904,-0.24974188169626474,0.9419368356386265,0.2872215159272205,0.18913357867727457,0.19624520329561618,0.05056181138716998,-0.0017616062132433511,0.10264496727388674
T50,-0.1303148889255854,-0.14644651463425287,-0.17106979775120357,-0.18741704999951098,-0.1898932113525827,-0.19887631214205273,-0.15242502274255817,-0.027437079154907108,-0.04902060434022872,-0.1636968171041256,-0.2361522991040304,-0.2683405888569867,-0.25631732897075804,-0.23571085284846405,-0.2111533520499689,-0.1820081053406103,-0.16507102337122753,-0.0943878719712216,-0.03265461494410488,-0.03603676765415749,-0.05666046579983003,-0.0650473405626599,-0.08512979922467646,-0.08745351502062426,-0.22376182376365003,-0.2021132933883116,0.7521369911127558,0.7515263600644084,0.7494669971140431,0.7484331412170335,0.748468470625109,0.7476364412514139,0.7486701073503351,0.7510992074906158,0.7516093157439736,0.7424811161250461,0.7306342668321072,0.7218157726347785,0.7121560064760597,0.7027010495884496,0.6981338948224087,0.6922509061350419,0.6906653512686745,0.6961854564894056,0.7099097891329095,0.7224570221985106,0.7297529346042625,0.7320131116143863,0.7297851650919914,0.7270496405575273,0.7242645080074103,0.7575374027546535,0.8148311057470715,0.27509639823828624,-0.4039935015392324,0.18953927696814535,0.3128967611632296,0.8418871531165976,0.22232992711616523,-0.5979776662170093,0.0984028477401832,0.6761278879196742,1.0,0.06679209761996541,-0.6270355787826742,-0.04001967867782864,0.8652961408349666,0.4160050456879161,0.2292979040049626,-0.37388343525504025,-0.080286427293266,0.05585043102209726,0.10837778349961168
RH50,0.13390469543388459,0.12296863482991323,0.11032026012562628,0.10969800682536181,0.11149888070117853,0.10317642699691866,0.09276476308160674,0.08123763146325011,0.03753843525577432,-0.021767594859457153,-0.04412906657110077,-0.035419376459975956,-0.031445516119729976,-0.02536168976242957,-0.04235162563308035,-0.04483627499615165,-0.059089782065326314,-0.03320524238539815,-0.011208500700983852,0.00024596110012639784,0.007849287569324204,0.03369617863438622,0.039768329116537667,0.02468684857331894,0.01986527348056769,0.034726224524348745,0.16956853084087314,0.1818853535412849,0.1866108701335429,0.1913924878227912,0.19307507023794412,0.194042474901053,0.18792476830712815,0.16268868079823276,0.11571614612642932,0.06829604270439586,0.03738759850924663,0.013889582133702004,-0.005992325599407381,-0.021284535412698466,-0.029697403522675955,-0.03301578330871513,-0.02499765723070468,-0.0021943554383837614,0.029130182145564162,0.05225241549721477,0.06495212398990827,0.07747056233941274,0.08502705496007008,0.09111046207918193,0.007112749107933312,0.08717769121531042,0.16419139197468366,0.35364726781053735,-0.04920174873169784,0.2314903794512625,-0.018712277830202625,0.06666846795848315,0.5377028261394319,-0.04129869395278135,0.2680373041253627,0.07045532470004157,0.06679209761996541,1.0,-0.03715966801299352,0.29043275141850905,0.08486345954050716,0.4716130167448129,0.3631577486305709,-0.15094176407045065,-0.12366567462713203,0.21342293002483742,-0.06555813420104989
U50,0.2383983560548239,0.24877946084099387,0.28275696411335355,0.2964083527273845,0.28881285856109934,0.2809520580254211,0.24120589528071074,0.12110178668120787,0.11398417407684266,0.21840483770071165,0.27730531875785175,0.2923972597970722,0.2878332949753478,0.25854266640587004,0.20999425066937596,0.1644912466966132,0.11962093898111341,0.04245219330957431,-0.01713334423134914,0.025485859930690222,0.05860601045701907,0.08079207019116048,0.12106771297997276,0.1518801834985256,0.22575237736855228,0.2545353507561071,-0.6421009709312884,-0.6376263023932424,-0.6348930930576163,-0.632887571811173,-0.6338727217061263,-0.6351559162934995,-0.64379305169584,-0.6653695032563088,-0.6896178248325366,-0.6993689301213416,-0.7007806186193389,-0.6955360884732172,-0.6861806146152404,-0.676689139080777,-0.6714530291221728,-0.6648768285460205,-0.6642310928555122,-0.6693898936005317,-0.6799057080301489,-0.6909896707276434,-0.6952127572296101,-0.6974706628389745,-0.6944362896511975,-0.6894416298308681,-0.6891777986656245,-0.6981872532489932,-0.6331138304397369,-0.17613013261827687,0.6434266485991985,-0.045459080921031965,-0.475044056421457,-0.5769792821108557,-0.1694161676443548,0.8793629787569968,0.09949437446489268,-0.68446476788904,-0.6270355787826742,-0.03715966801299352,1.0,0.2644272466441512,-0.7210577372129123,-0.33637185874507697,-0.247068441982924,0.14060930682952777,0.08273186698952263,0.00685439117573229,-0.13537352369492991
V50,0.35830042205088053,0.3602804572485994,0.37485987977661017,0.3688033539580871,0.3579477129190933,0.35004098131083683,0.3420599758472175,0.2570868022844565,0.1794916620284517,0.16703228512472823,0.1936297768070999,0.21799503577517926,0.21576135795513574,0.2220869650883172,0.1847366150701275,0.16994229305760997,0.1417633235974945,0.09398896316625983,0.06320903900792256,0.06915152839809338,0.09560535305912096,0.1237055287673287,0.1389478943522939,0.15397696619501164,0.26834269279959316,0.2946282683027821,-0.023318453254318774,-0.011526001956972743,-0.0034935201323524206,-2.456233658464882e-05,0.0006810027265662383,-0.0005423799277410091,-0.012992569549500803,-0.056341444731028346,-0.11780052292463172,-0.17227674797116116,-0.21225674477546952,-0.2365414735427087,-0.2583290475266478,-0.2706103383981007,-0.2790890454419102,-0.28000907680893716,-0.2788228274107516,-0.2667244286035243,-0.24423877026772728,-0.22978641104387823,-0.21972929959245183,-0.21221049291529867,-0.2062262516434468,-0.20003038513133947,-0.23954906446742263,-0.16492153621430475,-0.0020016478999224045,0.2829436761257254,0.1916965466394656,0.5359036146106938,-0.33047890161100013,-0.02140102159890614,0.26653372368475375,0.25286990465152503,0.7862482234491335,-0.24974188169626474,-0.04001967867782864,0.29043275141850905,0.2644272466441512,1.0,-0.16754153354079132,0.235080117932914,0.2316976472243048,-0.2574035040744487,-0.1911284851347275,0.21000740324263487,-0.0825340306114051
HT50,-0.15947174447164564,-0.17978598239345725,-0.20336960980630592,-0.22549877803639426,-0.2341487034776389,-0.24440116259158515,-0.20233633400579726,-0.07897284172570608,-0.08566596259062746,-0.19196438415722586,-0.2587073552561247,-0.29028302959119523,-0.2791612526967586,-0.2618282362463711,-0.22453871570591014,-0.19322857384109696,-0.1620726049197186,-0.06806995363287244,0.015696939856361388,0.011863521493132205,-0.008428400977149957,-0.025352811146558404,-0.051496859173034856,-0.05478322693591608,-0.24805183932914845,-0.21638192835107387,0.7541416638424916,0.7527476433622599,0.7529464127744809,0.7523421958775885,0.7529036844335157,0.753948348131201,0.7590330250482086,0.7672705586916283,0.7748547706435425,0.77463572312694,0.7695398324553205,0.7635130225212804,0.7540183865055239,0.7430765933706026,0.735783420118007,0.7269142731658518,0.7232542375976918,0.7266081348986172,0.7407616875319585,0.7572976624907496,0.7661499480683608,0.7702758759426079,0.7709126077413045,0.7709602636990579,0.7540047169735062,0.7846639781474721,0.8198327817412518,0.18405759023750046,-0.48298424893409436,0.20926929455393223,0.6692067459439173,0.8493938853351182,0.13432016485795764,-0.685771874637132,0.0457752041190336,0.9419368356386265,0.8652961408349666,0.08486345954050716,-0.7210577372129123,-0.16754153354079132,1.0,0.36131122777586844,0.24994285671476563,-0.07552344126450178,-0.024505166495846376,0.020037713233525056,0.11297560954666433
KI,0.1060469475229014,0.10264020403804118,0.08953260069428778,0.08239453329821311,0.0786753689110602,0.064717196445917,0.0825650461833155,0.13801589289010088,0.07136073880371994,-0.063752309216379,-0.13574278664457445,-0.15408315987823276,-0.14856985787905647,-0.13842163354851533,-0.13187667375533632,-0.11448215117587841,-0.10083319677201381,-0.015849302132736495,0.020036588853979485,0.01630618421874067,0.017293532300956795,0.0368672079428104,0.025988099580792165,0.011653365023439378,-0.029437449379069922,-0.011739459203950475,0.6207550265919889,0.6262580653016959,0.628021944576293,0.6276482459424033,0.6239330652765294,0.618524123747864,0.6120952719719641,0.5892064305448049,0.5357374686832003,0.47527682178605946,0.43252002457960487,0.4071682589566747,0.387742811204256,0.3741675664916575,0.36568556838057115,0.361972344323449,0.3694457473319107,0.39417980700325067,0.42862548414490126,0.447321254217631,0.45371563216025945,0.4595855434261696,0.4584152806661108,0.45684013345071406,0.42259581393777823,0.5103753680385369,0.5664012544217525,0.7623589006614091,-0.16126774124703672,0.33319496728049003,0.026377602189542465,0.31986893744382777,0.8057270239964943,-0.27681872482310604,0.29360792279422093,0.2872215159272205,0.4160050456879161,0.4716130167448129,-0.33637185874507697,0.235080117932914,0.36131122777586844,1.0,0.8572463919113229,-0.48561926216482,-0.2389618077424513,0.19972659708440177,0.02545882703148433
TT,0.16370530677367828,0.15610838640648161,0.14077476457358806,0.13469349436013192,0.12240160498512921,0.11129994334132276,0.12307124130142658,0.1549534895814722,0.09149469940687871,-0.01968846162045398,-0.07177577413400883,-0.08009074315665533,-0.071315862516319,-0.06335317830053146,-0.04713456111481665,-0.024990038879930034,-0.005994106427930478,0.07913071178211026,0.10554540010124593,0.09196595358892865,0.08911368425033389,0.1012904421757541,0.09176218341540032,0.08722404324520039,0.057263271799514126,0.07575517780333883,0.5955900418417083,0.5993713009466735,0.6005097851824408,0.6002681968421554,0.5958322675903159,0.5903362145773483,0.5831860103592011,0.5588816655069787,0.5056795477738709,0.449082174111966,0.41014660072663806,0.3887881137597831,0.37227123733165807,0.35983718874454174,0.3512585538592255,0.34746123181739147,0.3530096866810228,0.3724721826572355,0.40012361166557675,0.4147963024613097,0.41725451008895326,0.4194377264353115,0.4172872878280711,0.415044569127124,0.40233286864416473,0.48277757802648685,0.4966545714083908,0.8211850021653967,-0.04857140471983657,0.39856282499373985,-0.06359678810393365,0.3242295800478805,0.4869770724024092,-0.19489513150684032,0.31845138677778917,0.18913357867727457,0.2292979040049626,0.3631577486305709,-0.247068441982924,0.2316976472243048,0.24994285671476563,0.8572463919113229,1.0,-0.5323902474620162,-0.2814425072774891,0.14815534370119054,0.024467216923551693
SLP,-0.1261738858839339,-0.11393346559847825,-0.09464496839437744,-0.09440410167751018,-0.07525933767303572,-0.07817233608324917,-0.09442083598867035,-0.15423549425234753,-0.1349011834382137,-0.057820771145451484,-0.025045731456348787,-0.012863082429097629,-0.008072389778319594,-0.02553107236956501,-0.031644228295221385,-0.06253565396650546,-0.07490529057913803,-0.11603193223893321,-0.09799667750837049,-0.08003586886585358,-0.0647608140298655,-0.06623467730295597,-0.05688516955303239,-0.05095746411161432,-0.1279465819185825,-0.10099426716859487,-0.5508183883446488,-0.5512362198146306,-0.5464343535141266,-0.5441771747598746,-0.5402331856402359,-0.5343678924977406,-0.5252677858645193,-0.5129554391310116,-0.4889091548110879,-0.4589800652097308,-0.43414802122828616,-0.42224261325847934,-0.41196273998728666,-0.40849506175647793,-0.4091157114984834,-0.40856789099250257,-0.4119915543248647,-0.4208611646749564,-0.4275779546818214,-0.4257468806521755,-0.41955210722446334,-0.41331502484125227,-0.40428486672541464,-0.3965556339448586,-0.4491709917348435,-0.47975741640067354,-0.5573089161704893,-0.37371058249303835,-0.06531360887978603,-0.32824384167289233,0.6377362702869096,-0.4573997436645336,-0.2274469367468366,0.07412576590482843,-0.2900840289318698,0.19624520329561618,-0.37388343525504025,-0.15094176407045065,0.14060930682952777,-0.2574035040744487,-0.07552344126450178,-0.48561926216482,-0.5323902474620162,1.0,0.3349200869833824,-0.0970597991605179,-0.05469697392674902
